selective b 
=========================================================================
                          Station B                                 
-------------------------------------------------------------------------
Protocol.lib, version 3.0, Build: Oct 19 2009 (jiangy@public3.bta.net.cn)
Channel: 8000 bps, 270 ms propagation delay, bit error rate 1.0E-005
Log file "selective-B.log", TCP port 59144, debug mask 0x00
Station B is connecting station A (TCP port 59144) ... Done.
New epoch: Tue May 17 18:52:55 2016
=========================================================================
Designed by Yuan Yukun, based on Teacher Jiang's code.
Build: May 17 2016  18:50:34
2.582 .... 8 packets received, 7710 bps, 96.38%, Err 0 (0.0e+000)
1436.473 .... 5312 packets received, 7576 bps, 94.70%, Err 118 (1.0e-005)
1438.551 .... 5320 packets received, 7576 bps, 94.70%, Err 118 (1.0e-005)
1440.676 .... 5328 packets received, 7576 bps, 94.71%, Err 118 (1.0e-005)
1443.301 .... 5333 packets received, 7570 bps, 94.62%, Err 119 (1.0e-005)
1445.410 .... 5345 packets received, 7576 bps, 94.70%, Err 119 (1.0e-005)
1447.535 .... 5353 packets received, 7576 bps, 94.70%, Err 119 (1.0e-005)
1450.957 .... 5361 packets received, 7569 bps, 94.62%, Err 120 (1.0e-005)
1453.082 .... 5373 packets received, 7575 bps, 94.69%, Err 120 (1.0e-005)
1455.207 .... 5381 packets received, 7575 bps, 94.69%, Err 120 (1.0e-005)
1457.317 .... 5389 packets received, 7576 bps, 94.70%, Err 120 (1.0e-005)
1459.426 .... 5396 packets received, 7575 bps, 94.68%, Err 121 (1.0e-005)
1461.535 .... 5404 packets received, 7575 bps, 94.69%, Err 121 (1.0e-005)
1463.645 .... 5412 packets received, 7575 bps, 94.69%, Err 121 (1.0e-005)
1465.754 .... 5420 packets received, 7575 bps, 94.69%, Err 121 (1.0e-005)
1467.864 .... 5428 packets received, 7576 bps, 94.70%, Err 121 (1.0e-005)
1469.989 .... 5436 packets received, 7576 bps, 94.70%, Err 121 (1.0e-005)
1472.098 .... 5444 packets received, 7576 bps, 94.70%, Err 121 (1.0e-005)
1474.207 .... 5452 packets received, 7576 bps, 94.70%, Err 121 (1.0e-005)
1476.317 .... 5460 packets received, 7577 bps, 94.71%, Err 121 (1.0e-005)
1478.442 .... 5468 packets received, 7577 bps, 94.71%, Err 121 (1.0e-005)
1480.536 .... 5476 packets received, 7577 bps, 94.71%, Err 121 (1.0e-005)
1482.661 .... 5484 packets received, 7577 bps, 94.72%, Err 121 (1.0e-005)
1484.770 .... 5492 packets received, 7578 bps, 94.72%, Err 121 (1.0e-005)
1488.208 .... 5500 packets received, 7571 bps, 94.64%, Err 122 (1.0e-005)
1490.317 .... 5512 packets received, 7577 bps, 94.71%, Err 122 (1.0e-005)
1492.426 .... 5520 packets received, 7577 bps, 94.72%, Err 122 (1.0e-005)
1494.786 .... 5524 packets received, 7571 bps, 94.63%, Err 123 (1.0e-005)
1497.192 .... 5532 packets received, 7570 bps, 94.62%, Err 125 (1.0e-005)
1499.286 .... 5543 packets received, 7574 bps, 94.67%, Err 125 (1.0e-005)
1501.411 .... 5551 packets received, 7574 bps, 94.68%, Err 125 (1.0e-005)
1503.520 .... 5559 packets received, 7574 bps, 94.68%, Err 125 (1.0e-005)
1505.630 .... 5567 packets received, 7575 bps, 94.68%, Err 125 (1.0e-005)
1507.739 .... 5575 packets received, 7575 bps, 94.69%, Err 125 (1.0e-005)
1509.864 .... 5583 packets received, 7575 bps, 94.69%, Err 125 (1.0e-005)
1512.489 .... 5589 packets received, 7570 bps, 94.63%, Err 126 (1.0e-005)
1514.614 .... 5600 packets received, 7574 bps, 94.68%, Err 126 (1.0e-005)
1516.724 .... 5608 packets received, 7575 bps, 94.68%, Err 126 (1.0e-005)
1518.833 .... 5616 packets received, 7575 bps, 94.69%, Err 126 (1.0e-005)
1520.942 .... 5620 packets received, 7570 bps, 94.62%, Err 127 (1.0e-005)
1523.052 .... 5631 packets received, 7574 bps, 94.68%, Err 127 (1.0e-005)
1525.161 .... 5639 packets received, 7574 bps, 94.68%, Err 127 (1.0e-005)
1527.286 .... 5647 packets received, 7575 bps, 94.68%, Err 127 (1.0e-005)
1529.396 .... 5655 packets received, 7575 bps, 94.69%, Err 127 (1.0e-005)
1531.521 .... 5663 packets received, 7575 bps, 94.69%, Err 127 (1.0e-005)
1533.614 .... 5671 packets received, 7575 bps, 94.69%, Err 127 (1.0e-005)
1535.708 .... 5679 packets received, 7576 bps, 94.70%, Err 127 (1.0e-005)
1537.833 .... 5687 packets received, 7576 bps, 94.70%, Err 127 (1.0e-005)
1539.958 .... 5695 packets received, 7576 bps, 94.70%, Err 127 (1.0e-005)
1542.052 .... 5703 packets received, 7576 bps, 94.71%, Err 127 (1.0e-005)
1544.177 .... 5710 packets received, 7575 bps, 94.69%, Err 128 (1.0e-005)
1546.271 .... 5718 packets received, 7576 bps, 94.69%, Err 128 (1.0e-005)
1548.380 .... 5726 packets received, 7576 bps, 94.70%, Err 128 (1.0e-005)
1550.505 .... 5734 packets received, 7576 bps, 94.70%, Err 128 (1.0e-005)
1553.677 .... 5742 packets received, 7571 bps, 94.64%, Err 129 (1.0e-005)
1555.787 .... 5753 packets received, 7575 bps, 94.69%, Err 129 (1.0e-005)
1557.912 .... 5761 packets received, 7576 bps, 94.69%, Err 129 (1.0e-005)
1560.021 .... 5769 packets received, 7576 bps, 94.70%, Err 130 (1.0e-005)
1563.177 .... 5774 packets received, 7567 bps, 94.59%, Err 131 (1.0e-005)
1565.302 .... 5787 packets received, 7574 bps, 94.67%, Err 131 (1.0e-005)
1567.412 .... 5795 packets received, 7574 bps, 94.68%, Err 131 (1.0e-005)
1569.537 .... 5803 packets received, 7574 bps, 94.68%, Err 131 (1.0e-005)
1571.631 .... 5811 packets received, 7575 bps, 94.68%, Err 131 (1.0e-005)
1573.740 .... 5815 packets received, 7570 bps, 94.62%, Err 132 (1.0e-005)
1575.834 .... 5826 packets received, 7574 bps, 94.67%, Err 132 (1.0e-005)
1577.959 .... 5834 packets received, 7574 bps, 94.68%, Err 132 (1.0e-005)
1580.084 .... 5842 packets received, 7574 bps, 94.68%, Err 132 (1.0e-005)
1582.193 .... 5850 packets received, 7574 bps, 94.68%, Err 132 (1.0e-005)
1584.303 .... 5858 packets received, 7575 bps, 94.68%, Err 132 (1.0e-005)
1586.396 .... 5866 packets received, 7575 bps, 94.69%, Err 132 (1.0e-005)
1588.521 .... 5874 packets received, 7575 bps, 94.69%, Err 132 (1.0e-005)
1590.646 .... 5882 packets received, 7575 bps, 94.69%, Err 132 (1.0e-005)
1592.756 .... 5890 packets received, 7576 bps, 94.70%, Err 132 (1.0e-005)
1594.881 .... 5898 packets received, 7576 bps, 94.70%, Err 132 (1.0e-005)
1596.975 .... 5906 packets received, 7576 bps, 94.70%, Err 132 (1.0e-005)
1599.084 .... 5914 packets received, 7576 bps, 94.71%, Err 132 (1.0e-005)
1601.193 .... 5922 packets received, 7577 bps, 94.71%, Err 132 (1.0e-005)
1603.303 .... 5930 packets received, 7577 bps, 94.71%, Err 132 (1.0e-005)
1606.209 .... 5937 packets received, 7572 bps, 94.65%, Err 133 (1.0e-005)
1608.319 .... 5948 packets received, 7576 bps, 94.70%, Err 133 (1.0e-005)
1610.428 .... 5956 packets received, 7576 bps, 94.71%, Err 133 (1.0e-005)
1612.553 .... 5964 packets received, 7577 bps, 94.71%, Err 133 (1.0e-005)
1614.662 .... 5972 packets received, 7577 bps, 94.71%, Err 133 (1.0e-005)
1616.772 .... 5980 packets received, 7577 bps, 94.71%, Err 133 (1.0e-005)
1618.866 .... 5988 packets received, 7577 bps, 94.72%, Err 133 (1.0e-005)
1620.991 .... 5996 packets received, 7578 bps, 94.72%, Err 133 (1.0e-005)
1623.116 .... 6004 packets received, 7578 bps, 94.72%, Err 133 (1.0e-005)
1625.209 .... 6012 packets received, 7578 bps, 94.73%, Err 133 (1.0e-005)
1627.350 .... 6020 packets received, 7578 bps, 94.73%, Err 133 (1.0e-005)
1629.444 .... 6028 packets received, 7579 bps, 94.73%, Err 133 (1.0e-005)
1631.569 .... 6036 packets received, 7579 bps, 94.73%, Err 133 (1.0e-005)
1633.678 .... 6044 packets received, 7579 bps, 94.74%, Err 133 (1.0e-005)
1635.788 .... 6052 packets received, 7579 bps, 94.74%, Err 133 (1.0e-005)
1637.913 .... 6060 packets received, 7579 bps, 94.74%, Err 133 (1.0e-005)
1640.038 .... 6068 packets received, 7580 bps, 94.74%, Err 133 (1.0e-005)
1642.147 .... 6076 packets received, 7580 bps, 94.75%, Err 133 (1.0e-005)
1644.256 .... 6084 packets received, 7580 bps, 94.75%, Err 133 (1.0e-005)
1646.366 .... 6092 packets received, 7580 bps, 94.75%, Err 133 (1.0e-005)
1648.496 .... 6100 packets received, 7580 bps, 94.76%, Err 133 (1.0e-005)
1650.590 .... 6108 packets received, 7581 bps, 94.76%, Err 133 (1.0e-005)
1652.715 .... 6116 packets received, 7581 bps, 94.76%, Err 133 (1.0e-005)
1654.836 .... 6124 packets received, 7581 bps, 94.76%, Err 133 (1.0e-005)
1656.930 .... 6132 packets received, 7581 bps, 94.77%, Err 133 (1.0e-005)
1659.055 .... 6140 packets received, 7582 bps, 94.77%, Err 133 (1.0e-005)
1661.164 .... 6148 packets received, 7582 bps, 94.77%, Err 133 (1.0e-005)
1663.273 .... 6156 packets received, 7582 bps, 94.78%, Err 133 (1.0e-005)
1666.164 .... 6163 packets received, 7577 bps, 94.72%, Err 134 (1.0e-005)
1668.305 .... 6174 packets received, 7581 bps, 94.77%, Err 134 (1.0e-005)
1670.414 .... 6182 packets received, 7581 bps, 94.77%, Err 134 (1.0e-005)
1672.524 .... 6190 packets received, 7582 bps, 94.77%, Err 134 (1.0e-005)
1674.633 .... 6198 packets received, 7582 bps, 94.77%, Err 134 (1.0e-005)
1676.727 .... 6206 packets received, 7582 bps, 94.78%, Err 134 (1.0e-005)
1678.852 .... 6214 packets received, 7582 bps, 94.78%, Err 134 (1.0e-005)
1680.961 .... 6221 packets received, 7581 bps, 94.77%, Err 135 (1.0e-005)
1683.071 .... 6229 packets received, 7582 bps, 94.77%, Err 135 (1.0e-005)
1685.196 .... 6237 packets received, 7582 bps, 94.77%, Err 135 (1.0e-005)
1687.321 .... 6245 packets received, 7582 bps, 94.77%, Err 135 (1.0e-005)
1689.414 .... 6253 packets received, 7582 bps, 94.78%, Err 135 (1.0e-005)
1691.524 .... 6261 packets received, 7583 bps, 94.78%, Err 135 (1.0e-005)
1693.633 .... 6269 packets received, 7583 bps, 94.78%, Err 135 (1.0e-005)
1696.539 .... 6276 packets received, 7578 bps, 94.73%, Err 136 (1.0e-005)
1698.680 .... 6287 packets received, 7582 bps, 94.77%, Err 136 (1.0e-005)
1700.790 .... 6295 packets received, 7582 bps, 94.78%, Err 136 (1.0e-005)
1703.696 .... 6302 packets received, 7578 bps, 94.72%, Err 138 (1.0e-005)
1705.836 .... 6312 packets received, 7580 bps, 94.75%, Err 138 (1.0e-005)
1707.930 .... 6320 packets received, 7580 bps, 94.76%, Err 138 (1.0e-005)
1710.024 .... 6328 packets received, 7581 bps, 94.76%, Err 138 (1.0e-005)
1712.149 .... 6336 packets received, 7581 bps, 94.76%, Err 138 (1.0e-005)
1714.258 .... 6344 packets received, 7581 bps, 94.76%, Err 138 (1.0e-005)
1716.368 .... 6352 packets received, 7581 bps, 94.77%, Err 138 (1.0e-005)
1718.493 .... 6360 packets received, 7581 bps, 94.77%, Err 138 (1.0e-005)
1720.602 .... 6368 packets received, 7582 bps, 94.77%, Err 138 (1.0e-005)
1722.712 .... 6376 packets received, 7582 bps, 94.77%, Err 138 (1.0e-005)
1724.821 .... 6380 packets received, 7577 bps, 94.72%, Err 139 (1.0e-005)
1726.930 .... 6391 packets received, 7581 bps, 94.77%, Err 139 (1.0e-005)
1729.040 .... 6399 packets received, 7581 bps, 94.77%, Err 139 (1.0e-005)
1731.149 .... 6407 packets received, 7582 bps, 94.77%, Err 139 (1.0e-005)
1733.274 .... 6415 packets received, 7582 bps, 94.77%, Err 139 (1.0e-005)
1735.384 .... 6423 packets received, 7582 bps, 94.78%, Err 139 (1.0e-005)
1737.493 .... 6431 packets received, 7582 bps, 94.78%, Err 139 (1.0e-005)
1739.587 .... 6439 packets received, 7583 bps, 94.78%, Err 139 (1.0e-005)
1741.712 .... 6447 packets received, 7583 bps, 94.78%, Err 139 (1.0e-005)
1743.837 .... 6455 packets received, 7583 bps, 94.79%, Err 139 (1.0e-005)
1745.946 .... 6463 packets received, 7583 bps, 94.79%, Err 140 (1.0e-005)
1748.056 .... 6471 packets received, 7583 bps, 94.79%, Err 140 (1.0e-005)
1750.165 .... 6479 packets received, 7584 bps, 94.79%, Err 140 (1.0e-005)
1752.275 .... 6487 packets received, 7584 bps, 94.80%, Err 140 (1.0e-005)
1754.384 .... 6495 packets received, 7584 bps, 94.80%, Err 140 (1.0e-005)
1756.497 .... 6503 packets received, 7584 bps, 94.80%, Err 140 (1.0e-005)
1758.622 .... 6511 packets received, 7584 bps, 94.80%, Err 140 (1.0e-005)
1760.732 .... 6519 packets received, 7585 bps, 94.81%, Err 140 (1.0e-005)
1762.841 .... 6527 packets received, 7585 bps, 94.81%, Err 140 (9.9e-006)
1764.950 .... 6535 packets received, 7585 bps, 94.81%, Err 140 (9.9e-006)
1767.060 .... 6543 packets received, 7585 bps, 94.82%, Err 140 (9.9e-006)
1769.169 .... 6551 packets received, 7585 bps, 94.82%, Err 140 (9.9e-006)
1771.294 .... 6559 packets received, 7586 bps, 94.82%, Err 140 (9.9e-006)
1774.451 .... 6567 packets received, 7581 bps, 94.77%, Err 141 (9.9e-006)
1776.560 .... 6578 packets received, 7585 bps, 94.81%, Err 141 (9.9e-006)
1778.685 .... 6586 packets received, 7585 bps, 94.81%, Err 142 (1.0e-005)
1780.794 .... 6594 packets received, 7585 bps, 94.82%, Err 142 (1.0e-005)
1782.888 .... 6602 packets received, 7586 bps, 94.82%, Err 142 (1.0e-005)
1785.013 .... 6610 packets received, 7586 bps, 94.82%, Err 142 (1.0e-005)
1787.123 .... 6618 packets received, 7586 bps, 94.83%, Err 142 (9.9e-006)
1789.232 .... 6626 packets received, 7586 bps, 94.83%, Err 142 (9.9e-006)
1791.357 .... 6634 packets received, 7586 bps, 94.83%, Err 142 (9.9e-006)
1793.451 .... 6642 packets received, 7587 bps, 94.83%, Err 142 (9.9e-006)
1795.576 .... 6650 packets received, 7587 bps, 94.83%, Err 142 (9.9e-006)
1797.685 .... 6658 packets received, 7587 bps, 94.84%, Err 142 (9.9e-006)
1799.795 .... 6666 packets received, 7587 bps, 94.84%, Err 142 (9.9e-006)
1801.888 .... 6674 packets received, 7587 bps, 94.84%, Err 142 (9.9e-006)
1804.013 .... 6682 packets received, 7588 bps, 94.85%, Err 142 (9.9e-006)
1806.123 .... 6690 packets received, 7588 bps, 94.85%, Err 142 (9.8e-006)
1808.248 .... 6698 packets received, 7588 bps, 94.85%, Err 142 (9.8e-006)
1810.373 .... 6706 packets received, 7588 bps, 94.85%, Err 143 (9.9e-006)
1812.467 .... 6713 packets received, 7587 bps, 94.84%, Err 143 (9.9e-006)
1815.639 .... 6720 packets received, 7582 bps, 94.77%, Err 144 (9.9e-006)
1817.748 .... 6732 packets received, 7587 bps, 94.83%, Err 144 (9.9e-006)
1820.123 .... 6736 packets received, 7581 bps, 94.77%, Err 146 (1.0e-005)
1822.217 .... 6747 packets received, 7585 bps, 94.81%, Err 146 (1.0e-005)
1824.357 .... 6755 packets received, 7585 bps, 94.81%, Err 146 (1.0e-005)
1826.451 .... 6763 packets received, 7585 bps, 94.82%, Err 146 (1.0e-005)
1828.576 .... 6771 packets received, 7585 bps, 94.82%, Err 146 (1.0e-005)
1830.670 .... 6779 packets received, 7586 bps, 94.82%, Err 146 (1.0e-005)
1832.811 .... 6787 packets received, 7586 bps, 94.82%, Err 146 (1.0e-005)
1834.904 .... 6795 packets received, 7586 bps, 94.83%, Err 146 (1.0e-005)
1837.014 .... 6803 packets received, 7586 bps, 94.83%, Err 146 (9.9e-006)
1839.139 .... 6811 packets received, 7586 bps, 94.83%, Err 146 (9.9e-006)
1841.248 .... 6819 packets received, 7587 bps, 94.83%, Err 146 (9.9e-006)
1843.373 .... 6827 packets received, 7587 bps, 94.83%, Err 146 (9.9e-006)
1845.483 .... 6835 packets received, 7587 bps, 94.84%, Err 146 (9.9e-006)
1847.608 .... 6843 packets received, 7587 bps, 94.84%, Err 146 (9.9e-006)
1849.717 .... 6851 packets received, 7587 bps, 94.84%, Err 146 (9.9e-006)
1851.811 .... 6859 packets received, 7588 bps, 94.84%, Err 146 (9.9e-006)
1853.936 .... 6867 packets received, 7588 bps, 94.85%, Err 146 (9.9e-006)
1856.030 .... 6875 packets received, 7588 bps, 94.85%, Err 146 (9.8e-006)
1858.170 .... 6883 packets received, 7588 bps, 94.85%, Err 146 (9.8e-006)
1860.264 .... 6891 packets received, 7588 bps, 94.85%, Err 146 (9.8e-006)
1862.389 .... 6899 packets received, 7588 bps, 94.86%, Err 146 (9.8e-006)
1864.499 .... 6907 packets received, 7589 bps, 94.86%, Err 146 (9.8e-006)
1866.624 .... 6914 packets received, 7588 bps, 94.85%, Err 147 (9.9e-006)
1868.733 .... 6922 packets received, 7588 bps, 94.85%, Err 147 (9.8e-006)
1870.827 .... 6929 packets received, 7587 bps, 94.84%, Err 148 (9.9e-006)
1872.967 .... 6937 packets received, 7587 bps, 94.84%, Err 148 (9.9e-006)
1875.342 .... 6941 packets received, 7582 bps, 94.77%, Err 150 (1.0e-005)
1877.436 .... 6952 packets received, 7585 bps, 94.82%, Err 150 (1.0e-005)
1879.561 .... 6960 packets received, 7586 bps, 94.82%, Err 150 (1.0e-005)
1882.983 .... 6968 packets received, 7580 bps, 94.76%, Err 151 (1.0e-005)
1885.093 .... 6980 packets received, 7585 bps, 94.81%, Err 151 (1.0e-005)
1887.202 .... 6988 packets received, 7585 bps, 94.82%, Err 151 (1.0e-005)
1889.327 .... 6996 packets received, 7585 bps, 94.82%, Err 151 (1.0e-005)
1892.749 .... 7004 packets received, 7580 bps, 94.75%, Err 152 (1.0e-005)
1894.874 .... 7016 packets received, 7585 bps, 94.81%, Err 152 (1.0e-005)
1896.983 .... 7024 packets received, 7585 bps, 94.81%, Err 152 (1.0e-005)
1900.155 .... 7031 packets received, 7580 bps, 94.75%, Err 154 (1.0e-005)
1902.280 .... 7042 packets received, 7583 bps, 94.79%, Err 154 (1.0e-005)
1904.390 .... 7050 packets received, 7583 bps, 94.79%, Err 154 (1.0e-005)
1906.499 .... 7058 packets received, 7584 bps, 94.80%, Err 154 (1.0e-005)
1908.609 .... 7066 packets received, 7584 bps, 94.80%, Err 154 (1.0e-005)
1910.734 .... 7074 packets received, 7584 bps, 94.80%, Err 154 (1.0e-005)
1912.843 .... 7082 packets received, 7584 bps, 94.80%, Err 154 (1.0e-005)
1916.015 .... 7090 packets received, 7580 bps, 94.75%, Err 155 (1.0e-005)
1918.124 .... 7101 packets received, 7584 bps, 94.80%, Err 155 (1.0e-005)
1921.031 .... 7108 packets received, 7580 bps, 94.75%, Err 156 (1.0e-005)
1923.140 .... 7119 packets received, 7583 bps, 94.79%, Err 156 (1.0e-005)
1925.234 .... 7127 packets received, 7583 bps, 94.79%, Err 156 (1.0e-005)
1927.359 .... 7135 packets received, 7583 bps, 94.79%, Err 156 (1.0e-005)
1929.468 .... 7143 packets received, 7584 bps, 94.80%, Err 156 (1.0e-005)
1931.578 .... 7151 packets received, 7584 bps, 94.80%, Err 156 (1.0e-005)
1933.703 .... 7159 packets received, 7584 bps, 94.80%, Err 156 (1.0e-005)
1935.828 .... 7167 packets received, 7584 bps, 94.80%, Err 156 (1.0e-005)
1937.921 .... 7175 packets received, 7584 bps, 94.80%, Err 156 (1.0e-005)
1940.031 .... 7183 packets received, 7585 bps, 94.81%, Err 156 (1.0e-005)
1942.140 .... 7191 packets received, 7585 bps, 94.81%, Err 156 (1.0e-005)
1944.250 .... 7199 packets received, 7585 bps, 94.81%, Err 156 (1.0e-005)
1946.625 .... 7202 packets received, 7579 bps, 94.74%, Err 157 (1.0e-005)
1949.015 .... 7210 packets received, 7578 bps, 94.72%, Err 158 (1.0e-005)
1951.125 .... 7223 packets received, 7583 bps, 94.79%, Err 158 (1.0e-005)
1953.250 .... 7231 packets received, 7584 bps, 94.79%, Err 158 (1.0e-005)
1955.343 .... 7239 packets received, 7584 bps, 94.80%, Err 158 (1.0e-005)
1957.453 .... 7247 packets received, 7584 bps, 94.80%, Err 158 (1.0e-005)
1959.562 .... 7255 packets received, 7584 bps, 94.80%, Err 158 (1.0e-005)
1961.687 .... 7263 packets received, 7584 bps, 94.80%, Err 158 (1.0e-005)
1963.797 .... 7271 packets received, 7585 bps, 94.81%, Err 158 (1.0e-005)
1965.906 .... 7279 packets received, 7585 bps, 94.81%, Err 158 (1.0e-005)
1968.016 .... 7283 packets received, 7581 bps, 94.76%, Err 159 (1.0e-005)
1970.125 .... 7294 packets received, 7584 bps, 94.80%, Err 159 (1.0e-005)
1972.234 .... 7302 packets received, 7584 bps, 94.80%, Err 159 (1.0e-005)
1974.359 .... 7310 packets received, 7584 bps, 94.81%, Err 159 (1.0e-005)
1976.453 .... 7318 packets received, 7585 bps, 94.81%, Err 159 (1.0e-005)
1978.578 .... 7326 packets received, 7585 bps, 94.81%, Err 159 (1.0e-005)
1980.688 .... 7334 packets received, 7585 bps, 94.81%, Err 159 (1.0e-005)
1982.797 .... 7342 packets received, 7585 bps, 94.81%, Err 159 (1.0e-005)
1984.906 .... 7350 packets received, 7585 bps, 94.82%, Err 159 (1.0e-005)
1987.031 .... 7358 packets received, 7586 bps, 94.82%, Err 159 (1.0e-005)
1989.141 .... 7366 packets received, 7586 bps, 94.82%, Err 159 (1.0e-005)
1991.250 .... 7374 packets received, 7586 bps, 94.82%, Err 159 (1.0e-005)
1993.360 .... 7382 packets received, 7586 bps, 94.83%, Err 159 (1.0e-005)
1995.469 .... 7390 packets received, 7586 bps, 94.83%, Err 159 (1.0e-005)
1998.375 .... 7397 packets received, 7582 bps, 94.78%, Err 161 (1.0e-005)
2000.469 .... 7407 packets received, 7585 bps, 94.81%, Err 161 (1.0e-005)
2002.578 .... 7415 packets received, 7585 bps, 94.81%, Err 161 (1.0e-005)
2004.703 .... 7423 packets received, 7585 bps, 94.81%, Err 161 (1.0e-005)
2006.813 .... 7431 packets received, 7585 bps, 94.82%, Err 161 (1.0e-005)
2008.922 .... 7439 packets received, 7585 bps, 94.82%, Err 161 (1.0e-005)
2011.031 .... 7447 packets received, 7586 bps, 94.82%, Err 161 (1.0e-005)
2013.172 .... 7455 packets received, 7586 bps, 94.82%, Err 161 (1.0e-005)
2016.063 .... 7461 packets received, 7581 bps, 94.76%, Err 163 (1.0e-005)
2019.500 .... 7469 packets received, 7576 bps, 94.70%, Err 164 (1.0e-005)
2022.407 .... 7480 packets received, 7576 bps, 94.70%, Err 166 (1.0e-005)
2024.532 .... 7493 packets received, 7582 bps, 94.77%, Err 166 (1.0e-005)
2026.672 .... 7501 packets received, 7582 bps, 94.77%, Err 166 (1.0e-005)
2028.782 .... 7509 packets received, 7582 bps, 94.77%, Err 166 (1.0e-005)
2030.907 .... 7517 packets received, 7582 bps, 94.77%, Err 166 (1.0e-005)
2033.032 .... 7525 packets received, 7582 bps, 94.78%, Err 166 (1.0e-005)
2035.126 .... 7533 packets received, 7582 bps, 94.78%, Err 166 (1.0e-005)
2037.235 .... 7541 packets received, 7583 bps, 94.78%, Err 166 (1.0e-005)
2039.344 .... 7549 packets received, 7583 bps, 94.78%, Err 166 (1.0e-005)
2041.485 .... 7557 packets received, 7583 bps, 94.79%, Err 166 (1.0e-005)
2043.579 .... 7565 packets received, 7583 bps, 94.79%, Err 166 (1.0e-005)
2045.704 .... 7573 packets received, 7583 bps, 94.79%, Err 166 (1.0e-005)
2047.813 .... 7580 packets received, 7582 bps, 94.78%, Err 167 (1.0e-005)
2049.907 .... 7588 packets received, 7583 bps, 94.78%, Err 167 (1.0e-005)
2052.032 .... 7596 packets received, 7583 bps, 94.78%, Err 167 (1.0e-005)
2054.157 .... 7604 packets received, 7583 bps, 94.79%, Err 167 (1.0e-005)
2056.266 .... 7612 packets received, 7583 bps, 94.79%, Err 167 (1.0e-005)
2058.360 .... 7620 packets received, 7583 bps, 94.79%, Err 167 (1.0e-005)
2060.485 .... 7628 packets received, 7583 bps, 94.79%, Err 167 (1.0e-005)
2062.610 .... 7636 packets received, 7584 bps, 94.79%, Err 167 (1.0e-005)
2064.735 .... 7644 packets received, 7584 bps, 94.80%, Err 167 (1.0e-005)
2066.829 .... 7652 packets received, 7584 bps, 94.80%, Err 167 (1.0e-005)
2068.938 .... 7660 packets received, 7584 bps, 94.80%, Err 167 (1.0e-005)
2071.063 .... 7668 packets received, 7584 bps, 94.80%, Err 168 (1.0e-005)
2073.173 .... 7675 packets received, 7583 bps, 94.79%, Err 168 (1.0e-005)
2075.298 .... 7678 packets received, 7579 bps, 94.73%, Err 169 (1.0e-005)
2077.423 .... 7690 packets received, 7583 bps, 94.78%, Err 169 (1.0e-005)
2079.531 .... 7698 packets received, 7583 bps, 94.79%, Err 169 (1.0e-005)
2081.621 .... 7706 packets received, 7583 bps, 94.79%, Err 169 (1.0e-005)
2083.731 .... 7713 packets received, 7582 bps, 94.78%, Err 170 (1.0e-005)
2085.866 .... 7721 packets received, 7582 bps, 94.78%, Err 170 (1.0e-005)
2087.960 .... 7729 packets received, 7583 bps, 94.78%, Err 170 (1.0e-005)
2090.085 .... 7732 packets received, 7578 bps, 94.72%, Err 171 (1.0e-005)
2092.195 .... 7744 packets received, 7582 bps, 94.78%, Err 171 (1.0e-005)
2094.304 .... 7751 packets received, 7581 bps, 94.77%, Err 172 (1.0e-005)
2096.413 .... 7759 packets received, 7581 bps, 94.77%, Err 172 (1.0e-005)
2098.523 .... 7767 packets received, 7582 bps, 94.77%, Err 172 (1.0e-005)
2100.648 .... 7775 packets received, 7582 bps, 94.77%, Err 172 (1.0e-005)
2102.773 .... 7783 packets received, 7582 bps, 94.77%, Err 172 (1.0e-005)
2104.882 .... 7791 packets received, 7582 bps, 94.78%, Err 172 (1.0e-005)
2106.992 .... 7799 packets received, 7582 bps, 94.78%, Err 172 (1.0e-005)
2109.086 .... 7807 packets received, 7583 bps, 94.78%, Err 172 (1.0e-005)
2111.211 .... 7815 packets received, 7583 bps, 94.78%, Err 172 (1.0e-005)
2113.304 .... 7823 packets received, 7583 bps, 94.79%, Err 172 (1.0e-005)
2115.461 .... 7831 packets received, 7583 bps, 94.79%, Err 172 (1.0e-005)
2117.554 .... 7839 packets received, 7583 bps, 94.79%, Err 172 (1.0e-005)
2119.664 .... 7847 packets received, 7583 bps, 94.79%, Err 172 (1.0e-005)
2121.773 .... 7855 packets received, 7584 bps, 94.79%, Err 172 (1.0e-005)
2123.883 .... 7863 packets received, 7584 bps, 94.80%, Err 173 (1.0e-005)
2125.992 .... 7870 packets received, 7583 bps, 94.79%, Err 173 (1.0e-005)
2128.101 .... 7878 packets received, 7583 bps, 94.79%, Err 173 (1.0e-005)
2130.226 .... 7886 packets received, 7583 bps, 94.79%, Err 173 (1.0e-005)
2132.351 .... 7894 packets received, 7583 bps, 94.79%, Err 173 (1.0e-005)
2134.711 .... 7899 packets received, 7580 bps, 94.75%, Err 174 (1.0e-005)
2136.820 .... 7910 packets received, 7583 bps, 94.79%, Err 174 (1.0e-005)
2138.930 .... 7918 packets received, 7583 bps, 94.79%, Err 174 (1.0e-005)
2141.039 .... 7926 packets received, 7583 bps, 94.79%, Err 174 (1.0e-005)
2143.164 .... 7934 packets received, 7583 bps, 94.79%, Err 174 (1.0e-005)
2145.273 .... 7942 packets received, 7584 bps, 94.79%, Err 174 (1.0e-005)
